Title,Type,Area,Latitude,Longitude,Coordinates,Price(CZK)
"Byt 1+1 38 m² k prodeji U Půjčovny, Praha 1 - Nové Město; 6 550 000 Kč (poplatky 3270), parkovací místo, výtah, bezbariérový, cihlová stavba, osobní vlastnictví, po rekonstrukci.",1+1,38,50.0840,14.4311,"(50.0841, 14.4311)",6550000
"Byt 1+kk 63 m² k prodeji Malešická, Praha 3 - Žižkov; 5 450 000 Kč (včetně provize, včetně právního servisu), terasa, parkovací místo, výtah, bezbariérový, skeletová stavba, osobní vlastnictví, novostavby.",1+kk,63,50.0860,14.4675,"(50.0861, 14.4676)",5450000
"Byt 4+kk 131 m² k prodeji Erbenova, Praha - Praha 5; 14 290 000 Kč (Neplatíte provizi.), terasa, výtah, cihlová stavba, osobní vlastnictví, novostavby.",4+kk,131,50.0720,14.3895,"(50.072, 14.3895)",14290000
"Byt 1+kk 47 m² k prodeji Jurkovičova, Praha 4 - Háje; 4 700 000 Kč, balkón, parkovací místo, garáž, výtah, bezbariérový, cihlová stavba, osobní vlastnictví, novostavby.",1+kk,47,50.0274,14.5337,"(50.0274, 14.5337)",4700000
"Byt 1+kk 28 m² k prodeji Narcisová, Praha 10 - Záběhlice; 3 090 000 Kč, výtah, panelová stavba, osobní vlastnictví, ve velmi dobrém stavu.",1+kk,28,50.0597,14.4988,"(50.0597, 14.4988)",3090000
"Byt atypické dispozice 65 m² k prodeji Jeronýmova, Praha 3 - Žižkov; 5 800 000 Kč, smíšená stavba, osobní vlastnictví, po rekonstrukci.",atypicky,65,50.0862,14.4481,"(50.0863, 14.4481)",5800000
"Byt 3+kk 79 m² k prodeji Praha 4 - Záběhlice; 6 680 000 Kč (uvedená cena zahrnuje veškeré poplatky RE/MAX.), výtah, panelová stavba, osobní vlastnictví, po rekonstrukci.",3+kk,79,50.0575,14.5024,"(50.0575, 14.5025)",6680000
"Byt 4+kk 97 m² k prodeji Podbělohorská, Praha 5 - Smíchov; 15 081 951 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",4+kk,97,50.0757,14.3687,"(50.0758, 14.3687)",15081951
"Byt 2+kk 62 m² k prodeji Podbělohorská, Praha 5 - Smíchov; 9 184 869 Kč, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",2+kk,62,50.0757,14.3687,"(50.0758, 14.3687)",9184869
"Byt 4+kk 109 m² k prodeji Nad vodovodem, Praha 10 - Strašnice; 11 892 924 Kč, lodžie, výtah, cihlová stavba, osobní vlastnictví, ve výstavbě.",4+kk,109,50.0808,14.4862,"(50.0809, 14.4863)",11892924
"Byt 4+kk 160 m² k prodeji Vysokovská, Praha 9 - Horní Počernice; 15 800 000 Kč (Vč. provize RK, právního a hypotečního servisu), parkovací místo, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",4+kk,160,50.1093,14.6063,"(50.1093, 14.6063)",15800000
"Byt 1+kk 27 m² k prodeji V Zámcích, Praha 8 - Bohnice; 1 697 000 Kč (vč. provize, právního servisu a všech poplatků), cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",1+kk,27,50.1385,14.3966,"(50.1385, 14.3967)",1697000
"Byt 3+kk 113 m² k prodeji Kandertova, Praha 8 - Libeň; 9 060 000 Kč (Cena s kompletním právním i realitním servisem), výtah, bezbariérový, cihlová stavba, osobní vlastnictví, novostavby.",3+kk,113,50.1117,14.4694,"(50.1117, 14.4694)",9060000
"Byt 3+kk 55 m² k prodeji Rostovská, Praha 10 - Vršovice; 6 898 850 Kč (Cena včetně pravniho servisu.), balkón, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,55,50.0683,14.4505,"(50.0683, 14.4505)",6898850
"Byt 2+kk 80 m² k prodeji Opletalova, Praha 1 - Nové Město; 12 500 000 Kč, výtah, cihlová stavba, osobní vlastnictví, po rekonstrukci.",2+kk,80,50.0835,14.4324,"(50.0835, 14.4325)",12500000
"Byt 4+kk 115 m² k prodeji Herlíkovická, Praha 9 - Kbely; 8 700 000 Kč (bez parkovacího stání, vč. provize pro RK), balkón, výtah, cihlová stavba, osobní vlastnictví, v dobrém stavu.",4+kk,115,50.1395,14.5484,"(50.1395, 14.5484)",8700000
"Byt 2+kk 44 m² k prodeji Hornoměcholupská, Praha 10 - Horní Měcholupy; 4 500 000 Kč (měsíční poplatky za zálohy - 3600,-), balkón, parkovací místo, garáž, cihlová stavba, osobní vlastnictví, novostavby.",2+kk,44,50.0489,14.5422,"(50.049, 14.5423)",4500000
"Byt 2+kk 39 m² k prodeji Ostravská, Praha 9 - Letňany; 3 188 000 Kč, výtah, panelová stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+kk,39,50.1384,14.5162,"(50.1384, 14.5162)",3188000
"Byt 2+kk 69 m² k prodeji U Klikovky, Praha 5 - Smíchov; 6 690 000 Kč (cena včetně DPH a včetně parkovacího stání), terasa, parkovací místo, výtah, smíšená stavba, osobní vlastnictví, novostavby.",2+kk,69,50.0734,14.3709,"(50.0734, 14.371)",6690000
"Byt 2+kk 43 m² k prodeji Lucemburská, Praha 3 - Vinohrady; 5 100 000 Kč, výtah, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",2+kk,43,50.0791,14.4559,"(50.0791, 14.456)",5100000
"Byt 3+kk 126 m² k prodeji Mezi Vodami, Praha - Modřany; 12 600 000 Kč, terasa, parkovací místo, garáž, výtah, bezbariérový, skeletová stavba, osobní vlastnictví, novostavby.",3+kk,126,50.0110,14.4002,"(50.011, 14.4002)",12600000
"Byt 3+kk 85 m² k prodeji U Mlýnského kanálu, Praha; 10 799 000 Kč, lodžie, parkovací místo, výtah, bezbariérový, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,85,50.0955,14.4506,"(50.0955, 14.4507)",10799000
"Byt 3+kk 77 m² k prodeji U Mlýnského kanálu, Praha; 10 499 000 Kč, lodžie, parkovací místo, výtah, bezbariérový, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,77,50.0955,14.4506,"(50.0955, 14.4507)",10499000
"Byt 3+kk 76 m² k prodeji Ječná, Praha 2 - Nové Město; 10 200 000 Kč (Možnost odpočtu DPH), cihlová stavba, osobní vlastnictví, novostavby.",3+kk,76,50.0756,14.4285,"(50.0756, 14.4285)",10200000
"Byt 3+kk 76 m² k prodeji Malkovského, Praha 9 - Letňany; 5 699 000 Kč (Cena včetně provize a právních služeb), lodžie, výtah, panelová stavba, osobní vlastnictví, v dobrém stavu.",3+kk,76,50.1422,14.5078,"(50.1422, 14.5079)",5699000
"Byt 2+kk 46 m² k prodeji Jana Želivského, Praha 3 - Žižkov; 4 500 000 Kč, cihlová stavba, osobní vlastnictví, v dobrém stavu.",2+kk,46,50.0814,14.4718,"(50.0815, 14.4719)",4500000
"Byt 2+kk 60 m² k prodeji U Plynárny, Praha 4 - Michle; 5 525 441 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",2+kk,60,50.0562,14.4648,"(50.0562, 14.4648)",5525441
"Byt 4+kk 113 m² k prodeji Podbělohorská, Praha 5 - Smíchov; 17 901 007 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",4+kk,113,50.0757,14.3687,"(50.0758, 14.3687)",17901007
"Byt 3+kk 77 m² k prodeji Podbělohorská, Praha 5 - Smíchov; 11 256 505 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",3+kk,77,50.0757,14.3687,"(50.0758, 14.3687)",11256505
"Byt 2+kk 54 m² k prodeji Podbělohorská, Praha 5 - Smíchov; 8 046 090 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",2+kk,54,50.0757,14.3687,"(50.0758, 14.3687)",8046090
"Byt 1+kk 37 m² k prodeji U Plynárny, Praha 4 - Michle; 3 770 548 Kč, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",1+kk,37,50.0562,14.4648,"(50.0562, 14.4648)",3770548
"Byt 3+kk 82 m² k prodeji Petrohradská, Praha 10 - Vršovice; 9 888 850 Kč (Cena včetně pravniho servisu.), balkón, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,82,50.0682,14.4508,"(50.0683, 14.4508)",9888850
"Byt 1+1 34 m² k prodeji Rostovská, Praha 10 - Vršovice; 4 598 850 Kč (Cena včetně pravniho servisu.), balkón, smíšená stavba, osobní vlastnictví, novostavby.",1+1,34,50.0683,14.4505,"(50.0683, 14.4505)",4598850
"Byt 1+1 34 m² k prodeji Rostovská, Praha 10 - Vršovice; 4 598 850 Kč (Cena včetně pravniho servisu.), balkón, smíšená stavba, osobní vlastnictví, novostavby.",1+1,34,50.0683,14.4505,"(50.0683, 14.4505)",4598850
"Byt 3+kk 82 m² k prodeji Petrohradská, Praha 10 - Vršovice; 9 888 850 Kč (Cena včetně pravniho servisu.), balkón, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,82,50.0682,14.4508,"(50.0683, 14.4508)",9888850
"Byt atypické dispozice 22 m² k prodeji Průběžná, Praha 10 - Strašnice; 1 810 000 Kč (cena včetně provize a právního servisu), parkovací místo, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",atypicky,22,50.0670,14.4964,"(50.0671, 14.4964)",1810000
"Byt 3+1 72 m² k prodeji Rostovská, Praha 10 - Vršovice; 8 738 850 Kč (Cena včetně pravniho servisu.), balkón, smíšená stavba, osobní vlastnictví, novostavby.",3+1,72,50.0683,14.4505,"(50.0683, 14.4505)",8738850
"Byt 3+1 72 m² k prodeji Rostovská, Praha 10 - Vršovice; 8 738 850 Kč (Cena včetně pravniho servisu.), balkón, smíšená stavba, osobní vlastnictví, novostavby.",3+1,72,50.0683,14.4505,"(50.0683, 14.4505)",8738850
"Byt 3+kk 55 m² k prodeji Rostovská, Praha 10 - Vršovice; 6 898 850 Kč (Cena včetně pravniho servisu.), balkón, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,55,50.0683,14.4505,"(50.0683, 14.4505)",6898850
"Byt 1+1 34 m² k prodeji Rostovská, Praha 10 - Vršovice; 4 598 850 Kč (Cena včetně pravniho servisu.), balkón, smíšená stavba, osobní vlastnictví, novostavby.",1+1,34,50.0683,14.4505,"(50.0683, 14.4505)",4598850
"Byt 3+kk 55 m² k prodeji Rostovská, Praha 10 - Vršovice; 6 898 850 Kč (Cena včetně pravniho servisu.), balkón, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,55,50.0683,14.4505,"(50.0683, 14.4505)",6898850
"Byt 3+1 74 m² k prodeji Vokovická, Praha 6 - Vokovice; 6 900 000 Kč (včetně provize a právního servisu), balkón, lodžie, výtah, panelová stavba, osobní vlastnictví, ve velmi dobrém stavu.",3+1,74,50.1004,14.3469,"(50.1005, 14.347)",6900000
"Byt 4+kk 120 m² k prodeji Podbělohorská, Praha 5 - Smíchov; 18 141 830 Kč, terasa, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",4+kk,120,50.0757,14.3687,"(50.0758, 14.3687)",18141830
"Byt 3+kk 90 m² k prodeji Nad vodovodem, Praha 10 - Strašnice; 10 465 637 Kč, lodžie, výtah, cihlová stavba, osobní vlastnictví, ve výstavbě.",3+kk,90,50.0808,14.4862,"(50.0809, 14.4863)",10465637
"Byt 2+kk 54 m² k prodeji U Plynárny, Praha 4 - Michle; 5 404 389 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",2+kk,54,50.0562,14.4648,"(50.0562, 14.4648)",5404389
"Byt 3+kk 86 m² k prodeji Podbělohorská, Praha 5 - Smíchov; 12 015 916 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",3+kk,86,50.0757,14.3687,"(50.0758, 14.3687)",12015916
"Byt 2+kk 62 m² k prodeji Podbělohorská, Praha 5 - Smíchov; 9 087 039 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",2+kk,62,50.0757,14.3687,"(50.0758, 14.3687)",9087039
"Byt 2+kk 57 m² k prodeji U Plynárny, Praha 4 - Michle; 5 443 617 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",2+kk,57,50.0562,14.4648,"(50.0562, 14.4648)",5443617
"Byt 3+kk 95 m² k prodeji Sokolovská, Praha 8 - Karlín; 12 500 000 Kč (Sleva 250.000 CZK z ceny platí do konce listopadu !!), balkón, parkovací místo, výtah, bezbariérový, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,95,50.0940,14.4535,"(50.094, 14.4536)",12500000
"Byt 3+kk 100 m² k prodeji Křižíkova, Praha 8 - Karlín; 12 999 000 Kč (Od listopadu plánujeme zdražení bytu !!), balkón, parkovací místo, výtah, bezbariérový, smíšená stavba, osobní vlastnictví, novostavby.",3+kk,100,50.0933,14.4542,"(50.0933, 14.4542)",12999000
"Byt 4+kk 108 m² k prodeji Křižíkova, Praha 8 - Karlín; 15 750 000 Kč (Od listopadu plánujeme zdražení bytu !!), balkón, parkovací místo, výtah, bezbariérový, smíšená stavba, osobní vlastnictví, novostavby.",4+kk,108,50.0933,14.4542,"(50.0933, 14.4542)",15750000
"Byt 3+1 138 m² k prodeji Štěpánská, Praha - Nové Město; 13 900 000 Kč ( ), cihlová stavba, osobní vlastnictví, v dobrém stavu.",3+1,138,50.0786,14.4253,"(50.0787, 14.4254)",13900000
"Byt 4+kk 90 m² k prodeji Třešňová, Praha 9; 8 978 000 Kč, garáž, cihlová stavba, osobní vlastnictví, ve výstavbě.",4+kk,90,50.0937,14.5326,"(50.0938, 14.5326)",8978000
"Byt 2+kk 43 m² k prodeji Na Okruhu, Praha 4 - Písnice; 4 095 000 Kč (Sleva v případě financování hypotékou prostřednictvím  našeho finančního specialisty, včetně DPH, včetně poplatků, včetně provize, včetně právního ser), výtah, panelová stavba, osobní vlastnictví, v dobrém stavu.",2+kk,43,50.0007,14.4625,"(50.0007, 14.4625)",4095000
"Byt 3+1 94 m² k prodeji Dukelská, Praha 10 - Vršovice; 7 185 000 Kč, balkón, cihlová stavba, družstevní vlastnictví, v dobrém stavu.",3+1,94,50.0730,14.4714,"(50.073, 14.4714)",7185000
"Byt 2+kk 72 m² k prodeji Korunovační, Praha 7 - Bubeneč; 10 799 900 Kč, terasa, bezbariérový, nízkoenergetický, cihlová stavba, osobní vlastnictví, novostavby.",2+kk,72,50.1007,14.4187,"(50.1008, 14.4187)",10799900
"Byt 4+kk 113 m² k prodeji Podbělohorská, Praha 5 - Smíchov; 16 500 811 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",4+kk,113,50.0757,14.3687,"(50.0758, 14.3687)",16500811
"Byt 2+kk 53 m² k prodeji Nad vodovodem, Praha 10 - Strašnice; 6 853 209 Kč, lodžie, výtah, cihlová stavba, osobní vlastnictví, ve výstavbě.",2+kk,53,50.0808,14.4862,"(50.0809, 14.4863)",6853209
"Byt 4+kk 107 m² k prodeji Počernická, Praha 10 - Strašnice; 11 706 396 Kč, lodžie, výtah, cihlová stavba, osobní vlastnictví, ve výstavbě.",4+kk,107,50.0803,14.4867,"(50.0804, 14.4868)",11706396
"Byt 3+1 116 m² k prodeji Záhřebská, Praha 2 - Vinohrady; 16 695 000 Kč (vč. provize RK), výtah, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",3+1,116,50.0729,14.4397,"(50.0729, 14.4397)",16695000
"Byt 3+kk 138 m² k prodeji Na Petynce, Praha 6 - Břevnov; 14 850 000 Kč, balkón, garáž, cihlová stavba, osobní vlastnictví, po rekonstrukci.",3+kk,138,50.0877,14.3682,"(50.0878, 14.3682)",14850000
"Byt 1+kk 20 m² k prodeji Sokolovská, Praha 9 - Libeň; 2 690 000 Kč, výtah, cihlová stavba, osobní vlastnictví, v dobrém stavu.",1+kk,20,50.0992,14.4688,"(50.0993, 14.4689)",2690000
"Byt 4+1 133 m² k prodeji Vinohradská, Praha 2 - Vinohrady; 14 000 000 Kč, výtah, cihlová stavba, osobní vlastnictví, po rekonstrukci.",4+1,133,50.0787,14.4348,"(50.0788, 14.4349)",14000000
"Byt 3+kk 84 m² k prodeji Hálkova, Praha 2 - Nové Město; 9 199 000 Kč, výtah, cihlová stavba, osobní vlastnictví, po rekonstrukci.",3+kk,84,50.0762,14.4281,"(50.0762, 14.4281)",9199000
"Byt 2+kk 52 m² k prodeji Mílová, Praha 4 - Libuš; 5 543 867 Kč (Cena zahrnuje DPH a přiřazené příslušenství (sklep, parkovací stání...), včetně DPH), balkón, parkovací místo, garáž, výtah, cihlová stavba, osobní vlastnictví, novostavby.",2+kk,52,50.0085,14.4677,"(50.0086, 14.4678)",5543867
"Byt 1+kk 28 m² k prodeji Mílová, Praha 4 - Libuš; 3 446 365 Kč (ceny all inclusive), balkón, výtah, cihlová stavba, osobní vlastnictví, novostavby.",1+kk,28,50.0085,14.4677,"(50.0086, 14.4678)",3446365
"Byt 4+kk 97 m² k prodeji Mílová, Praha 4 - Libuš; 10 334 765 Kč (Cena zahrnuje DPH a přiřazené příslušenství (sklep, parkovací stání...)), balkón, parkovací místo, garáž, výtah, cihlová stavba, osobní vlastnictví, novostavby.",4+kk,97,50.0090,14.4677,"(50.0091, 14.4678)",10334765
"Byt 1+kk 48 m² k prodeji Mánesova, Praha 2 - Vinohrady; 7 300 000 Kč, výtah, bezbariérový, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",1+kk,48,50.0779,14.4398,"(50.0779, 14.4399)",7300000
"Byt 3+1 59 m² k prodeji Varnsdorfská, Praha 9 - Střížkov; 4 500 000 Kč (Včetně provize a právního servisu.), panelová stavba, družstevní vlastnictví, ve velmi dobrém stavu.",3+1,59,50.1266,14.4957,"(50.1266, 14.4957)",4500000
"Byt 3+1 79 m² k prodeji Konopišťská, Praha 10 - Vršovice; 5 990 000 Kč (+ provize RK 2,5% (+DPH)), balkón, terasa, lodžie, parkovací místo, cihlová stavba, družstevní vlastnictví, v dobrém stavu.",3+1,79,50.0725,14.4683,"(50.0726, 14.4683)",5990000
"Byt 2+kk 62 m² k prodeji Podbělohorská, Praha 5 - Smíchov; 9 220 646 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",2+kk,62,50.0757,14.3687,"(50.0758, 14.3687)",9220646
"Byt 2+kk 48 m² k prodeji Nad vodovodem, Praha 10 - Strašnice; 5 987 963 Kč, lodžie, výtah, cihlová stavba, osobní vlastnictví, ve výstavbě.",2+kk,48,50.0808,14.4862,"(50.0809, 14.4863)",5987963
"Byt 3+kk 81 m² k prodeji U Plynárny, Praha 4 - Michle; 7 394 668 Kč, balkón, výtah, cihlová stavba, osobní vlastnictví, v developerské projekty.",3+kk,81,50.0562,14.4648,"(50.0562, 14.4648)",7394668
"Byt 1+kk 34 m² k prodeji Michelangelova, Praha 10 - Strašnice; 3 988 301 Kč (včetně DPH), výtah, cihlová stavba, osobní vlastnictví, novostavby.",1+kk,34,50.0726,14.5105,"(50.0726, 14.5106)",3988301
"Byt 3+kk 76 m² k prodeji Nad vodovodem, Praha 10 - Strašnice; 9 154 230 Kč, lodžie, výtah, cihlová stavba, osobní vlastnictví, ve výstavbě.",3+kk,76,50.0808,14.4862,"(50.0809, 14.4863)",9154230
"Byt 3+kk 83 m² k prodeji Malá Plynární, Praha 7 - Holešovice; 8 990 000 Kč (Cena je včetně provize a právního servisu. ), parkovací místo, výtah, bezbariérový, cihlová stavba, osobní vlastnictví, po rekonstrukci.",3+kk,83,50.1084,14.4455,"(50.1085, 14.4455)",8990000
"Byt 3+1 74 m² k prodeji Benkova, Praha 4 - Chodov; 5 350 000 Kč (Cena včetně provize), lodžie, výtah, bezbariérový, panelová stavba, osobní vlastnictví, v dobrém stavu.",3+1,74,50.0353,14.5012,"(50.0354, 14.5012)",5350000
"Byt 2+kk 60 m² k prodeji Smrčkova, Praha 8 - Libeň; 9 990 000 Kč (+ provize RK), balkón, výtah, cihlová stavba, osobní vlastnictví, novostavby.",2+kk,60,50.1055,14.4684,"(50.1055, 14.4685)",9990000
"Byt atypické dispozice 56 m² k prodeji Uzavřená, Praha 8 - Kobylisy; 700 000 Kč (včetně provize, včetně právního servisu, cena k jednání), cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",atypicky,56,50.1228,14.4524,"(50.1229, 14.4525)",700000
"Byt 4+kk 105 m² k prodeji 5. května, Praha - Praha 4; 9 900 000 Kč, terasa, výtah, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",4+kk,105,50.0441,14.4601,"(50.0441, 14.4601)",9900000
"Byt 2+kk 66 m² k prodeji Pitterova, Praha - Žižkov; 7 500 000 Kč (včetně poplatků, včetně provize, včetně právního servisu), terasa, parkovací místo, výtah, bezbariérový, skeletová stavba, osobní vlastnictví, novostavby.",2+kk,66,50.0842,14.4667,"(50.0843, 14.4668)",7500000
"Byt 3+kk 68 m² k prodeji Na Groši, Praha 10 - Hostivař; 6 960 000 Kč (, 5500Kč/měsíčně), lodžie, panelová stavba, osobní vlastnictví, po rekonstrukci.",3+kk,68,50.0582,14.5205,"(50.0582, 14.5205)",6960000
"Byt 2+kk 54 m² k prodeji U Mlýnského kanálu, Praha 8 - Karlín; 7 150 000 Kč, balkón, lodžie, parkovací místo, garáž, výtah, bezbariérový, nízkoenergetický, smíšená stavba, osobní vlastnictví, novostavby.",2+kk,54,50.0954,14.4506,"(50.0955, 14.4507)",7150000
"Byt 1+kk 36 m² k prodeji Přístavní, Praha 7 - Holešovice; 3 950 000 Kč (včetně provize, včetně právního servisu), výtah, cihlová stavba, osobní vlastnictví, ve velmi dobrém stavu.",1+kk,36,50.1040,14.4496,"(50.1041, 14.4496)",3950000
"Byt 3+kk 65 m² k prodeji Lečkova, Praha 4 - Chodov; 4 750 000 Kč, lodžie, výtah, bezbariérový, panelová stavba, osobní vlastnictví, ve velmi dobrém stavu.",3+kk,65,50.0268,14.5142,"(50.0268, 14.5142)",4750000
"Byt 2+kk 51 m² k prodeji U boroviček, Praha 6 - Řepy; 6 693 000 Kč, balkón, garáž, výtah, skeletová stavba, osobní vlastnictví, novostavby.",2+kk,51,50.0708,14.3161,"(50.0709, 14.3161)",6693000
